code,description,source_file,icd_version
118B,Other diseases of digestive system,icd2.xls,ICD-2 (1911-1920)
119,Acute nephritis,icd2.xls,ICD-2 (1911-1920)
120A,Bright's disease (as 1901 list),icd2.xls,ICD-2 (1911-1920)
120B,"Nephritis (unqualified), >10yrs & uraemia",icd2.xls,ICD-2 (1911-1920)
121,Chyluria,icd2.xls,ICD-2 (1911-1920)
122A,Abscess of kidney,icd2.xls,ICD-2 (1911-1920)
122B,Cystic disease,icd2.xls,ICD-2 (1911-1920)
122C,Suppression of urine,icd2.xls,ICD-2 (1911-1920)
122D,Other diseases of kidney & annexa,icd2.xls,ICD-2 (1911-1920)
123,Calculi of urinary passages,icd2.xls,ICD-2 (1911-1920)
124,Diseases of bladder,icd2.xls,ICD-2 (1911-1920)
125A,Perineal abscess,icd2.xls,ICD-2 (1911-1920)
125B,"Other diseases of urethra, etc.",icd2.xls,ICD-2 (1911-1920)
126,Diseases of prostate,icd2.xls,ICD-2 (1911-1920)
127,Non-veneral diseases of male genital organs,icd2.xls,ICD-2 (1911-1920)
128A,Menorrhagia,icd2.xls,ICD-2 (1911-1920)
128B,Other uterine haemorrhage,icd2.xls,ICD-2 (1911-1920)
129,Uterine tumour (non-cancerous),icd2.xls,ICD-2 (1911-1920)
130A,Disorders of menstruation (not menorrhagia),icd2.xls,ICD-2 (1911-1920)
130B,Other diseases of uterus,icd2.xls,ICD-2 (1911-1920)
131,"Ovarian cyst, tumour (non-cancerous)",icd2.xls,ICD-2 (1911-1920)
132A,Diseases of ovary (ex.ovarian tumour),icd2.xls,ICD-2 (1911-1920)
132B,Other diseases of female genital organs,icd2.xls,ICD-2 (1911-1920)
133,Non-puerperal diseases of breast (non-cancerous),icd2.xls,ICD-2 (1911-1920)
134A,Abortion,icd2.xls,ICD-2 (1911-1920)
134B,Haemorrhage of pregnancy,icd2.xls,ICD-2 (1911-1920)
134C,Uncontrollable vomitting,icd2.xls,ICD-2 (1911-1920)
134D,Ectopic gestation,icd2.xls,ICD-2 (1911-1920)
134E,Other accidents of pregnancy,icd2.xls,ICD-2 (1911-1920)
135,Puerperal haemorrhage,icd2.xls,ICD-2 (1911-1920)
136,Other accidents of childbirth,icd2.xls,ICD-2 (1911-1920)
137,Puerperal fever,icd2.xls,ICD-2 (1911-1920)
138A,Puerperal nephritis and uraemia,icd2.xls,ICD-2 (1911-1920)
138B,Puerperal albuminuria & Bright's disease,icd2.xls,ICD-2 (1911-1920)
138C,Puerperal convulsions,icd2.xls,ICD-2 (1911-1920)
139A,Puerperal phlegmasia alba dolens & phlebitis,icd2.xls,ICD-2 (1911-1920)
139B,Puerperal embolism & sudden death,icd2.xls,ICD-2 (1911-1920)
140,Puerperal insanity,icd2.xls,ICD-2 (1911-1920)
141,Puerperal diseases of breast,icd2.xls,ICD-2 (1911-1920)
142A,Senile gangrene,icd2.xls,ICD-2 (1911-1920)
142B,"Noma, Gangrene of mouth",icd2.xls,ICD-2 (1911-1920)
142C,Noma pudendi,icd2.xls,ICD-2 (1911-1920)
142D,Other gangrene,icd2.xls,ICD-2 (1911-1920)
143,"Carbuncle, boil",icd2.xls,ICD-2 (1911-1920)
144A,Phlegmon,icd2.xls,ICD-2 (1911-1920)
144B,Acute abscess,icd2.xls,ICD-2 (1911-1920)
145A,"Ulcer, bedsore",icd2.xls,ICD-2 (1911-1920)
145B,Eczema,icd2.xls,ICD-2 (1911-1920)
145C,Pemphigus,icd2.xls,ICD-2 (1911-1920)
145D,Other diseases of integumentary system,icd2.xls,ICD-2 (1911-1920)
146,Diseases of bones,icd2.xls,ICD-2 (1911-1920)
147,Diseases of joints,icd2.xls,ICD-2 (1911-1920)
148,Amputations,icd2.xls,ICD-2 (1911-1920)
149,Other diseases of locomotor system,icd2.xls,ICD-2 (1911-1920)
150A,Congenital hydrocephalus,icd2.xls,ICD-2 (1911-1920)
150B,Phimosis,icd2.xls,ICD-2 (1911-1920)
150C,Congenital malformation of heart,icd2.xls,ICD-2 (1911-1920)
150D,Other congenital malformations,icd2.xls,ICD-2 (1911-1920)
151A,Premature birth,icd2.xls,ICD-2 (1911-1920)
151B,"Infantile atrophy, debility and marasmus",icd2.xls,ICD-2 (1911-1920)
151C,Icterus neonatorum,icd2.xls,ICD-2 (1911-1920)
151D,Sclerema and oedema neonatorum,icd2.xls,ICD-2 (1911-1920)
151E,Want of breast milk,icd2.xls,ICD-2 (1911-1920)
152A,"Diseases of umbilicus, etc.",icd2.xls,ICD-2 (1911-1920)
152B,Atelectasis,icd2.xls,ICD-2 (1911-1920)
152C,Injuries at birth,icd2.xls,ICD-2 (1911-1920)
152D,Cyanosis neonatorum,icd2.xls,ICD-2 (1911-1920)
153,Lack of care,icd2.xls,ICD-2 (1911-1920)
154A,Senile dementia,icd2.xls,ICD-2 (1911-1920)
154B,Senile decay,icd2.xls,ICD-2 (1911-1920)
155,Suicide by poison,icd2.xls,ICD-2 (1911-1920)
156,Suicide by asphyxia,icd2.xls,ICD-2 (1911-1920)
157,Suicide by hanging or strangulation,icd2.xls,ICD-2 (1911-1920)
158,Suicide by drowning,icd2.xls,ICD-2 (1911-1920)
159,Suicide by firearms,icd2.xls,ICD-2 (1911-1920)
160,Suicide by cutting or piercing instruments,icd2.xls,ICD-2 (1911-1920)
161,Suicide by jumping from high place,icd2.xls,ICD-2 (1911-1920)
162,Suicide by crushing,icd2.xls,ICD-2 (1911-1920)
163,Other suicides,icd2.xls,ICD-2 (1911-1920)
164,Food poisoning,icd2.xls,ICD-2 (1911-1920)
165,Other acute poisonings,icd2.xls,ICD-2 (1911-1920)
166,Conflagration,icd2.xls,ICD-2 (1911-1920)
167,Burns (not conflagration),icd2.xls,ICD-2 (1911-1920)
168,Absorption of deleterious gases (not conflagration),icd2.xls,ICD-2 (1911-1920)
169,Accidental drowning,icd2.xls,ICD-2 (1911-1920)
170,Injury by firearms,icd2.xls,ICD-2 (1911-1920)
171,Injury by cutting or piercing instruments,icd2.xls,ICD-2 (1911-1920)
172,Injury by fall,icd2.xls,ICD-2 (1911-1920)
173,Injury in mines & quarries,icd2.xls,ICD-2 (1911-1920)
174,Injury by machines,icd2.xls,ICD-2 (1911-1920)
175,"Injury by other crushing (vehicles, railways, landslides, &c)",icd2.xls,ICD-2 (1911-1920)
176,Injury by animals,icd2.xls,ICD-2 (1911-1920)
177,Starvation,icd2.xls,ICD-2 (1911-1920)
178,Excessive cold,icd2.xls,ICD-2 (1911-1920)
179,Effects of heat,icd2.xls,ICD-2 (1911-1920)
180,Lightning,icd2.xls,ICD-2 (1911-1920)
181,Electricity (not lightning),icd2.xls,ICD-2 (1911-1920)
182,Homicide by firearms,icd2.xls,ICD-2 (1911-1920)
183,Homicide by cutting or piercing instruments,icd2.xls,ICD-2 (1911-1920)
184,Homicide by other means,icd2.xls,ICD-2 (1911-1920)
185,Fractures (cause not specified),icd2.xls,ICD-2 (1911-1920)
186,Other violence,icd2.xls,ICD-2 (1911-1920)
187,Dropsy,icd2.xls,ICD-2 (1911-1920)
188A,Syncope (>1 & <70),icd2.xls,ICD-2 (1911-1920)
188B,Sudden death (not otherwise def.),icd2.xls,ICD-2 (1911-1920)
189A,Heart failure (>1 & <70),icd2.xls,ICD-2 (1911-1920)
189B,"Atrophy, debility, marasmus (>1 & <70)",icd2.xls,ICD-2 (1911-1920)
189C,Teething,icd2.xls,ICD-2 (1911-1920)
189D,Pyrexia,icd2.xls,ICD-2 (1911-1920)
189E,Other ill-defined deaths,icd2.xls,ICD-2 (1911-1920)
189F,Cause not specified,icd2.xls,ICD-2 (1911-1920)
1a,Typhoid fever,icd3.xls,ICD-3 (1921-1930)
1b,Paratyphoid fever,icd3.xls,ICD-3 (1921-1930)
2,Typhus fever,icd3.xls,ICD-3 (1921-1930)
3,Relapsing fever,icd3.xls,ICD-3 (1921-1930)
4,Mediterranean fever,icd3.xls,ICD-3 (1921-1930)
5,Malaria,icd3.xls,ICD-3 (1921-1930)
6,Small pox,icd3.xls,ICD-3 (1921-1930)
7,Measles,icd3.xls,ICD-3 (1921-1930)
8,Scarlet fever,icd3.xls,ICD-3 (1921-1930)
9,Whooping cough,icd3.xls,ICD-3 (1921-1930)
10,Diphtheria,icd3.xls,ICD-3 (1921-1930)
11a(1),Influenza with pulmonary and pneumonic complications,icd3.xls,ICD-3 (1921-1930)
11a(2),Influenza with other pulmonary complications,icd3.xls,ICD-3 (1921-1930)
11b(1),Influenza with non-pulmonary complications,icd3.xls,ICD-3 (1921-1930)
11b(2),Influenza without stated complications,icd3.xls,ICD-3 (1921-1930)
12,Miliary fever,icd3.xls,ICD-3 (1921-1930)
13,Mumps,icd3.xls,ICD-3 (1921-1930)
14,Asiatic cholera,icd3.xls,ICD-3 (1921-1930)
15,Cholera nostras,icd3.xls,ICD-3 (1921-1930)
16a,Amoebic dysentery,icd3.xls,ICD-3 (1921-1930)
16b,Bacillary dysentery,icd3.xls,ICD-3 (1921-1930)
16c,Other or unspecified dysentery,icd3.xls,ICD-3 (1921-1930)
17a,Bubonic plague,icd3.xls,ICD-3 (1921-1930)
17b,Pneumonic plague,icd3.xls,ICD-3 (1921-1930)
17c,Septicaemic plague,icd3.xls,ICD-3 (1921-1930)
17d,Plague not otherwise defined,icd3.xls,ICD-3 (1921-1930)
18,Yellow fever,icd3.xls,ICD-3 (1921-1930)
19,Spirochaetosis ictero-haemorrhagica,icd3.xls,ICD-3 (1921-1930)
20,Leprosy,icd3.xls,ICD-3 (1921-1930)
21,Erysipelas,icd3.xls,ICD-3 (1921-1930)
22(1),Acute poliomyelitis,icd3.xls,ICD-3 (1921-1930)
22(2),Acute polioencephalitis,icd3.xls,ICD-3 (1921-1930)
23,Encephalitis lethargica,icd3.xls,ICD-3 (1921-1930)
24,Meningococcal meningitis,icd3.xls,ICD-3 (1921-1930)
25(1),German measles,icd3.xls,ICD-3 (1921-1930)
25(2),Varicella,icd3.xls,ICD-3 (1921-1930)
25(3),Other epidemic and endemic diseases,icd3.xls,ICD-3 (1921-1930)
26,Glanders,icd3.xls,ICD-3 (1921-1930)
27,Anthrax,icd3.xls,ICD-3 (1921-1930)
28,Rabies,icd3.xls,ICD-3 (1921-1930)
29,Tetanus,icd3.xls,ICD-3 (1921-1930)
30(1),Actinomycosis,icd3.xls,ICD-3 (1921-1930)
30(2),Other mycoses,icd3.xls,ICD-3 (1921-1930)
31,Tuberculosis of the respiratory system,icd3.xls,ICD-3 (1921-1930)
32,Tuberculosis of the central nervous system,icd3.xls,ICD-3 (1921-1930)
33,Tuberculosis of the intestines and peritoneum,icd3.xls,ICD-3 (1921-1930)
34,Tuberculosis of the vertebral column,icd3.xls,ICD-3 (1921-1930)
35,Tuberculosis of the joints,icd3.xls,ICD-3 (1921-1930)
36a,Tuberculosis of the skin and subcutaneous tissue,icd3.xls,ICD-3 (1921-1930)
36b,Tuberculosis of the bones (vertebral column excepted),icd3.xls,ICD-3 (1921-1930)
36c,Tuberculosis of the lymphatic system (abdominal glands excepted),icd3.xls,ICD-3 (1921-1930)
36d,Tuberculosis of the genito-urinary system,icd3.xls,ICD-3 (1921-1930)
36e,Tuberculosis of other sites,icd3.xls,ICD-3 (1921-1930)
37a,Disseminated tuberculosis acute,icd3.xls,ICD-3 (1921-1930)
37b,Disseminated tuberculosis chronic or unstated,icd3.xls,ICD-3 (1921-1930)
38,Syphilis,icd3.xls,ICD-3 (1921-1930)
39,Soft chancre,icd3.xls,ICD-3 (1921-1930)
40(1),Gonococcal infection (ophthalmia excepted),icd3.xls,ICD-3 (1921-1930)
40(2),Gonorrhoeal or purulent ophthalmia,icd3.xls,ICD-3 (1921-1930)
41*,"Purulent infection, septicaemia",icd3.xls,ICD-3 (1921-1930)
42(1),Vaccinia*,icd3.xls,ICD-3 (1921-1930)
42(2),Other infectious diseases,icd3.xls,ICD-3 (1921-1930)
43,Cancer of the buccal cavity,icd3.xls,ICD-3 (1921-1930)
44,"Cancer of the pharynx, oesophagus, stomach, liver and annexa",icd3.xls,ICD-3 (1921-1930)
45,"Cancer of the peritoneum, intestines and rectum",icd3.xls,ICD-3 (1921-1930)
46,Cancer of the female genital organs,icd3.xls,ICD-3 (1921-1930)
47,Cancer of the breast,icd3.xls,ICD-3 (1921-1930)
48,Cancer of the skin,icd3.xls,ICD-3 (1921-1930)
49,Cancer of other or unspecifed organs,icd3.xls,ICD-3 (1921-1930)
50,Tumours not malignant (brain and female genital organs excepted),icd3.xls,ICD-3 (1921-1930)
51,Rheumatic fever,icd3.xls,ICD-3 (1921-1930)
52(1),"Chronic rheumatism, chronic arthritis",icd3.xls,ICD-3 (1921-1930)
52(2),"Rheumatoid arthritis, Osteo-arthritis",icd3.xls,ICD-3 (1921-1930)
52(3),Gout,icd3.xls,ICD-3 (1921-1930)
53,Scurvy,icd3.xls,ICD-3 (1921-1930)
54,Pellagra,icd3.xls,ICD-3 (1921-1930)
55,Beri-beri,icd3.xls,ICD-3 (1921-1930)
56,Rickets,icd3.xls,ICD-3 (1921-1930)
57,Diabetes,icd3.xls,ICD-3 (1921-1930)
58a,Pernicious anaemia,icd3.xls,ICD-3 (1921-1930)
58b,Other anaemias and chlorosis,icd3.xls,ICD-3 (1921-1930)
59,Diseases of the pituitary gland,icd3.xls,ICD-3 (1921-1930)
60a,Exophthalmic goitre,icd3.xls,ICD-3 (1921-1930)
60b(1),Myxoedema,icd3.xls,ICD-3 (1921-1930)
60b(2),Cretinism,icd3.xls,ICD-3 (1921-1930)
60b(3),Other diseases of the thyroid gland,icd3.xls,ICD-3 (1921-1930)
61(1),Tetany,icd3.xls,ICD-3 (1921-1930)
61(2),Other diseases of the parathyroid gland,icd3.xls,ICD-3 (1921-1930)
62,Diseases of the thymus,icd3.xls,ICD-3 (1921-1930)
63,Diseases of the adrenals,icd3.xls,ICD-3 (1921-1930)
64,Diseases of the spleen,icd3.xls,ICD-3 (1921-1930)
65a,Leukaemia,icd3.xls,ICD-3 (1921-1930)
65b,Lymphadenoma,icd3.xls,ICD-3 (1921-1930)
66,Alcoholism (acute or chronic),icd3.xls,ICD-3 (1921-1930)
67(1),Occupational lead poisoning,icd3.xls,ICD-3 (1921-1930)
67(2),Other chronic poisoning by mineral substances,icd3.xls,ICD-3 (1921-1930)
68,Chronic poisoning by organic substances,icd3.xls,ICD-3 (1921-1930)
69(1),Purpura,icd3.xls,ICD-3 (1921-1930)
69(2),Haemophilia,icd3.xls,ICD-3 (1921-1930)
69(3),Other general diseases,icd3.xls,ICD-3 (1921-1930)
70(1),Cerebral abscess,icd3.xls,ICD-3 (1921-1930)
70(2),Other encephalitis,icd3.xls,ICD-3 (1921-1930)
71,Meningitis,icd3.xls,ICD-3 (1921-1930)
72,Tabes dorsalis (locomotor ataxy),icd3.xls,ICD-3 (1921-1930)
73,Other diseases of the spinal cord,icd3.xls,ICD-3 (1921-1930)
74a(1),Cerebral haemorrhage so returned,icd3.xls,ICD-3 (1921-1930)
74a(2),Apoplexy (lesion unstated),icd3.xls,ICD-3 (1921-1930)
74b(1),Cerebral embolism,icd3.xls,ICD-3 (1921-1930)
74b(2),Cerebral thrombosis,icd3.xls,ICD-3 (1921-1930)
75a,Hemiplegia,icd3.xls,ICD-3 (1921-1930)
75b,Other forms of paralysis,icd3.xls,ICD-3 (1921-1930)
76,General paralysis of the insane,icd3.xls,ICD-3 (1921-1930)
77,Other forms of insanity,icd3.xls,ICD-3 (1921-1930)
78,Epilepsy,icd3.xls,ICD-3 (1921-1930)
"79,80*",Convulsions (non-puerperal),icd3.xls,ICD-3 (1921-1930)
81,Chorea,icd3.xls,ICD-3 (1921-1930)
82,Hysteria and neuritis,icd3.xls,ICD-3 (1921-1930)
83,Cerebral softening,icd3.xls,ICD-3 (1921-1930)
84(1),"Idiocy, Imbecility",icd3.xls,ICD-3 (1921-1930)
84(2),Cerebral tumour,icd3.xls,ICD-3 (1921-1930)
84(3),Disseminated sclerosis,icd3.xls,ICD-3 (1921-1930)
84(4),Paralysis agitans,icd3.xls,ICD-3 (1921-1930)
84(5),Other diseases of the nervous system,icd3.xls,ICD-3 (1921-1930)
85,Diseases of the eye and annexa,icd3.xls,ICD-3 (1921-1930)
86(1),Diseases of the mastoid sinus,icd3.xls,ICD-3 (1921-1930)
86(2),Diseases of the ear,icd3.xls,ICD-3 (1921-1930)
87,Pericarditis,icd3.xls,ICD-3 (1921-1930)
88(1),Malignant endocarditis,icd3.xls,ICD-3 (1921-1930)
88(2),Other acute endocarditis,icd3.xls,ICD-3 (1921-1930)
88(3),Acute myocarditis,icd3.xls,ICD-3 (1921-1930)
89,Angina pectoris,icd3.xls,ICD-3 (1921-1930)
90(1),Aortic valve disease,icd3.xls,ICD-3 (1921-1930)
90(2),Mitral valve disease,icd3.xls,ICD-3 (1921-1930)
90(3),Aortic and mitral valve disease,icd3.xls,ICD-3 (1921-1930)
90(4),Other or unspecified valve disease,icd3.xls,ICD-3 (1921-1930)
90(5),Fatty heart,icd3.xls,ICD-3 (1921-1930)
90(6),Dilatation of heart (cause unspecified),icd3.xls,ICD-3 (1921-1930)
90(7),Other or unspecified myocardial disease,icd3.xls,ICD-3 (1921-1930)
90(8),Disordered action of the heart,icd3.xls,ICD-3 (1921-1930)
90(9),Heart disease (undefined),icd3.xls,ICD-3 (1921-1930)
91a,Aneurysm,icd3.xls,ICD-3 (1921-1930)
91b(1),Arterio-sclerosis with cerebral vascular lesion,icd3.xls,ICD-3 (1921-1930)
91b(2),Arterio-sclerosis without record of cerebral vascular lesion,icd3.xls,ICD-3 (1921-1930)
91c,Other diseases of the arteries,icd3.xls,ICD-3 (1921-1930)
92,Embolism and thrombosis (not cerebral),icd3.xls,ICD-3 (1921-1930)
93,"Diseases of the veins (varix ,haemorrhoids, phlebitis, etc.)",icd3.xls,ICD-3 (1921-1930)
94,"Diseases of the lymphatic system (lymphangitis, etc.)",icd3.xls,ICD-3 (1921-1930)
95,Haemorrhage without stated cause,icd3.xls,ICD-3 (1921-1930)
96,Other diseases of the circulatory system,icd3.xls,ICD-3 (1921-1930)
97(1),Diseases of the nose,icd3.xls,ICD-3 (1921-1930)
97(2),Diseases of the accessory nasal sinuses,icd3.xls,ICD-3 (1921-1930)
98(1),Laryngismus stridulus,icd3.xls,ICD-3 (1921-1930)
98(2),Laryngitis,icd3.xls,ICD-3 (1921-1930)
98(3),Other diseases of the larynx,icd3.xls,ICD-3 (1921-1930)
99a,Acute bronchitis,icd3.xls,ICD-3 (1921-1930)
99b,Chronic bronchitis,icd3.xls,ICD-3 (1921-1930)
"99c,99d",Bronchitis not distinguished as acute or chronic,icd3.xls,ICD-3 (1921-1930)
100,Broncho-pneumonia,icd3.xls,ICD-3 (1921-1930)
101a,Lobar pneumonia,icd3.xls,ICD-3 (1921-1930)
101b,Pneumonia (not otherwise specified),icd3.xls,ICD-3 (1921-1930)
102(1),Empyema,icd3.xls,ICD-3 (1921-1930)
102(2),Other pleurisy,icd3.xls,ICD-3 (1921-1930)
103,Congestion and haemorrhageic infarct of lung,icd3.xls,ICD-3 (1921-1930)
104,Gangrene of the lung,icd3.xls,ICD-3 (1921-1930)
105,Asthma,icd3.xls,ICD-3 (1921-1930)
106,Pulmonary emphysema,icd3.xls,ICD-3 (1921-1930)
107a,Chronic interstitial pneumonia incl. occupation diseases of lung,icd3.xls,ICD-3 (1921-1930)
107b,Diseases of the mediastinum,icd3.xls,ICD-3 (1921-1930)
107c,Other diseases of the respiratory system,icd3.xls,ICD-3 (1921-1930)
108(1),Diseases of the teeth and gums,icd3.xls,ICD-3 (1921-1930)
108(2),Ludwig's angina,icd3.xls,ICD-3 (1921-1930)
108(3),Other diseases of the buccal cavity and annexa,icd3.xls,ICD-3 (1921-1930)
109(1),"Tonsillitis, Adenoid vegetations",icd3.xls,ICD-3 (1921-1930)
109(2),Other diseases of the pharynx and tonsils,icd3.xls,ICD-3 (1921-1930)
110,Diseases of the oesophagus,icd3.xls,ICD-3 (1921-1930)
111a,Ulcer of the stomach,icd3.xls,ICD-3 (1921-1930)
111b,Ulcer of the duodenum,icd3.xls,ICD-3 (1921-1930)
112(1),Inflamation of the stomach,icd3.xls,ICD-3 (1921-1930)
112(2),Other diseases of the stomach,icd3.xls,ICD-3 (1921-1930)
"113,114(1)",Ulceration of the intestines,icd3.xls,ICD-3 (1921-1930)
"113,114(2)",Colitis,icd3.xls,ICD-3 (1921-1930)
"113,114(3)",Other diseases included under diarrhoea and enteritis,icd3.xls,ICD-3 (1921-1930)
115,Ankylostomiasis,icd3.xls,ICD-3 (1921-1930)
116a,Diseases due to cestodes (hydatids of the liver excepted),icd3.xls,ICD-3 (1921-1930)
116b,Diseases due to trematodes,icd3.xls,ICD-3 (1921-1930)
116c,Diseases due to nematodes (other than ankylostoma),icd3.xls,ICD-3 (1921-1930)
116d,Diseases due to coccidia,icd3.xls,ICD-3 (1921-1930)
116e,Diseases due to other specified intestinal parasites,icd3.xls,ICD-3 (1921-1930)
116f,Diseases due to undefined intestinal parasites,icd3.xls,ICD-3 (1921-1930)
117,Appendicitis,icd3.xls,ICD-3 (1921-1930)
118a,Hernia,icd3.xls,ICD-3 (1921-1930)
118b,Intestinal obstruction,icd3.xls,ICD-3 (1921-1930)
119(1),Intestinal stasis,icd3.xls,ICD-3 (1921-1930)
119(2),Other diseases of the intestines,icd3.xls,ICD-3 (1921-1930)
120,Acute yellow atrophy of the liver,icd3.xls,ICD-3 (1921-1930)
121,Hydatid tumour of the liver,icd3.xls,ICD-3 (1921-1930)
122a,Cirrhosis of the liver returned as alcoholic,icd3.xls,ICD-3 (1921-1930)
122b,Cirrhosis of the liver not returned as alcoholic,icd3.xls,ICD-3 (1921-1930)
123,Biliary calculi,icd3.xls,ICD-3 (1921-1930)
124,Other diseases of the liver,icd3.xls,ICD-3 (1921-1930)
125,Diseases of the pancreas,icd3.xls,ICD-3 (1921-1930)
126,Peritonitis without stated cause,icd3.xls,ICD-3 (1921-1930)
127,Other diseases of the digestive system,icd3.xls,ICD-3 (1921-1930)
128,Acute nephritis (including unspecified under 10 years of age),icd3.xls,ICD-3 (1921-1930)
129,Chronic nephritis (including unspecified over 10 years of age),icd3.xls,ICD-3 (1921-1930)
130,Chyluria,icd3.xls,ICD-3 (1921-1930)
131,Other diseases of the kidney and annexa,icd3.xls,ICD-3 (1921-1930)
132,Calculi of the urinary passages,icd3.xls,ICD-3 (1921-1930)
133(1),Cystitis,icd3.xls,ICD-3 (1921-1930)
133(2),Other diseases of the bladder,icd3.xls,ICD-3 (1921-1930)
134a,Stricture of the urethra,icd3.xls,ICD-3 (1921-1930)
134b,"Other diseases of the urethra, etc.",icd3.xls,ICD-3 (1921-1930)
135,Diseases of the prostate,icd3.xls,ICD-3 (1921-1930)
136,Non-venereal diseases of the male genital organs,icd3.xls,ICD-3 (1921-1930)
137,"Cysts, and other tumours of the ovary not returned as malignant",icd3.xls,ICD-3 (1921-1930)
138(1),Salpingitis,icd3.xls,ICD-3 (1921-1930)
138(2),Pelvic abscess in females,icd3.xls,ICD-3 (1921-1930)
139,Tumours of the uterus not returned as malignant,icd3.xls,ICD-3 (1921-1930)
140,Non-puerperal uterine haemorrhage,icd3.xls,ICD-3 (1921-1930)
141(1),Other diseases of the uterus,icd3.xls,ICD-3 (1921-1930)
141(2),Diseases of other female genital organs not under other headings,icd3.xls,ICD-3 (1921-1930)
142,Non-puerperal diseases of the breast,icd3.xls,ICD-3 (1921-1930)
143a,Abortion,icd3.xls,ICD-3 (1921-1930)
143b,Ectopic gestation,icd3.xls,ICD-3 (1921-1930)
143c,Other accidents of pregnancy,icd3.xls,ICD-3 (1921-1930)
144,Puerperal haemorrhage,icd3.xls,ICD-3 (1921-1930)
145,Other accidents of childbirth,icd3.xls,ICD-3 (1921-1930)
146,Puerperal sepsis,icd3.xls,ICD-3 (1921-1930)
147(1),Puerperal phlegmasia alba dolens not returned as septic,icd3.xls,ICD-3 (1921-1930)
147(2),Puerperal embolism and sudden death,icd3.xls,ICD-3 (1921-1930)
148,Puerperal albuminuria and convulsions,icd3.xls,ICD-3 (1921-1930)
149,Childbirth not assignable to other headings (puerperal insanity),icd3.xls,ICD-3 (1921-1930)
150,Puerperal diseases of the breast,icd3.xls,ICD-3 (1921-1930)
151(1),Senile gangrene,icd3.xls,ICD-3 (1921-1930)
151(2),Other gangrene,icd3.xls,ICD-3 (1921-1930)
152,"Carbuncle, boil",icd3.xls,ICD-3 (1921-1930)
153(1),Cellulitis,icd3.xls,ICD-3 (1921-1930)
153(2),Acute abscess,icd3.xls,ICD-3 (1921-1930)
154(1),"Ulcer, bedsore",icd3.xls,ICD-3 (1921-1930)
154(2),Eczema,icd3.xls,ICD-3 (1921-1930)
154(3),Pemphigus,icd3.xls,ICD-3 (1921-1930)
154(4),Other diseases of the skin and its annexa,icd3.xls,ICD-3 (1921-1930)
155(1),Acute infective osteo-myelitis and periostitis,icd3.xls,ICD-3 (1921-1930)
155(2),Other diseases of the bones,icd3.xls,ICD-3 (1921-1930)
156,Diseases of the joints,icd3.xls,ICD-3 (1921-1930)
157,Amputations,icd3.xls,ICD-3 (1921-1930)
158,Other diseases of the organs of locomotion,icd3.xls,ICD-3 (1921-1930)
159(1),Congenital hydrocephalus,icd3.xls,ICD-3 (1921-1930)
159(2),Congenital malformation of heart,icd3.xls,ICD-3 (1921-1930)
159(3),Other congenital malformations,icd3.xls,ICD-3 (1921-1930)
160(1),Congenital debility and sclerema,icd3.xls,ICD-3 (1921-1930)
160(2),Icterus neonatorum,icd3.xls,ICD-3 (1921-1930)
161(1),Premature birth,icd3.xls,ICD-3 (1921-1930)
161(2),Injury at birth,icd3.xls,ICD-3 (1921-1930)
162(1),Diseases of the umbilicus,icd3.xls,ICD-3 (1921-1930)
162(2),Atelectasis,icd3.xls,ICD-3 (1921-1930)
162(3),Other diseases peculiar to early pregnancy,icd3.xls,ICD-3 (1921-1930)
163,Lack of care,icd3.xls,ICD-3 (1921-1930)
164(1),Senile dementia,icd3.xls,ICD-3 (1921-1930)
164(2),Other forms of senile decay,icd3.xls,ICD-3 (1921-1930)
"165, 166*",Suicide by solid or liquid poisons and corrosive substances,icd3.xls,ICD-3 (1921-1930)
167,Suicide by poisonous gas,icd3.xls,ICD-3 (1921-1930)
168,Suicide by hanging or strangulation,icd3.xls,ICD-3 (1921-1930)
169,Suicide by drowning,icd3.xls,ICD-3 (1921-1930)
170,Suicide by firearms,icd3.xls,ICD-3 (1921-1930)
171,Suicide by cutting or piercing instruments,icd3.xls,ICD-3 (1921-1930)
172,Suicide by jumping from high place,icd3.xls,ICD-3 (1921-1930)
173,Suicide by crushing,icd3.xls,ICD-3 (1921-1930)
174,Suicide by other means,icd3.xls,ICD-3 (1921-1930)
175,Food poisoning,icd3.xls,ICD-3 (1921-1930)
176,Poisoning by venomous animals,icd3.xls,ICD-3 (1921-1930)
177,Other acute accidental poisoning (not by gas),icd3.xls,ICD-3 (1921-1930)
178,Conflagration,icd3.xls,ICD-3 (1921-1930)
179,Accidental burns (conflagration excepted),icd3.xls,ICD-3 (1921-1930)
180,Accidental mechanical suffocation,icd3.xls,ICD-3 (1921-1930)
181,Accidental absorption of irrespirable or poisonous gas,icd3.xls,ICD-3 (1921-1930)
182,Accidental drowning,icd3.xls,ICD-3 (1921-1930)
183,Accidental injury by firearms,icd3.xls,ICD-3 (1921-1930)
184,Accidental injury by cutting or piercing instruments,icd3.xls,ICD-3 (1921-1930)
185,Accidental injury by fall,icd3.xls,ICD-3 (1921-1930)
186,Accidental injury in mining and quarrying,icd3.xls,ICD-3 (1921-1930)
187,Accidental injury by machinery,icd3.xls,ICD-3 (1921-1930)
188,"Accidental injury by other forms of crushing (road vehicles, etc)",icd3.xls,ICD-3 (1921-1930)
