year,cause,cause_description,sex,age,deaths
1901,1210.0,Fibroid disease of lung,Male,85+,1
1901,1210.0,Fibroid disease of lung,Male,<1,1
1901,1210.0,Fibroid disease of lung,Male,T25-34,31
1901,1210.0,Fibroid disease of lung,Male,T35-44,70
1901,1210.0,Fibroid disease of lung,Male,T45-54,145
1901,1210.0,Fibroid disease of lung,Male,T55-64,145
1901,1210.0,Fibroid disease of lung,Male,T65-74,65
1901,1210.0,Fibroid disease of lung,Male,T75-84,7
1901,1220.0,Other diseases of respiratory system,Female,01-04,157
1901,1220.0,Other diseases of respiratory system,Female,05-09,28
1901,1220.0,Other diseases of respiratory system,Female,10-14,15
1901,1220.0,Other diseases of respiratory system,Female,15-19,16
1901,1220.0,Other diseases of respiratory system,Female,20-24,18
1901,1220.0,Other diseases of respiratory system,Female,85+,103
1901,1220.0,Other diseases of respiratory system,Female,<1,359
1901,1220.0,Other diseases of respiratory system,Female,T25-34,47
1901,1220.0,Other diseases of respiratory system,Female,T35-44,76
1901,1220.0,Other diseases of respiratory system,Female,T45-54,94
1901,1220.0,Other diseases of respiratory system,Female,T55-64,156
1901,1220.0,Other diseases of respiratory system,Female,T65-74,222
1901,1220.0,Other diseases of respiratory system,Female,T75-84,284
1901,1220.0,Other diseases of respiratory system,Male,01-04,156
1901,1220.0,Other diseases of respiratory system,Male,05-09,25
1901,1220.0,Other diseases of respiratory system,Male,10-14,10
1901,1220.0,Other diseases of respiratory system,Male,15-19,15
1901,1220.0,Other diseases of respiratory system,Male,20-24,23
1901,1220.0,Other diseases of respiratory system,Male,85+,53
1901,1220.0,Other diseases of respiratory system,Male,<1,456
1901,1220.0,Other diseases of respiratory system,Male,T25-34,80
1901,1220.0,Other diseases of respiratory system,Male,T35-44,105
1901,1220.0,Other diseases of respiratory system,Male,T45-54,148
1901,1220.0,Other diseases of respiratory system,Male,T55-64,203
1901,1220.0,Other diseases of respiratory system,Male,T65-74,238
1901,1220.0,Other diseases of respiratory system,Male,T75-84,186
1901,1230.0,"Tonsillitis, quinsy",Female,01-04,76
1901,1230.0,"Tonsillitis, quinsy",Female,05-09,62
1901,1230.0,"Tonsillitis, quinsy",Female,10-14,9
1901,1230.0,"Tonsillitis, quinsy",Female,15-19,8
1901,1230.0,"Tonsillitis, quinsy",Female,20-24,5
1901,1230.0,"Tonsillitis, quinsy",Female,85+,1
1901,1230.0,"Tonsillitis, quinsy",Female,<1,13
1901,1230.0,"Tonsillitis, quinsy",Female,T25-34,13
1901,1230.0,"Tonsillitis, quinsy",Female,T35-44,5
1901,1230.0,"Tonsillitis, quinsy",Female,T45-54,13
1901,1230.0,"Tonsillitis, quinsy",Female,T55-64,10
1901,1230.0,"Tonsillitis, quinsy",Female,T65-74,6
1901,1230.0,"Tonsillitis, quinsy",Female,T75-84,3
1901,1230.0,"Tonsillitis, quinsy",Male,01-04,86
1901,1230.0,"Tonsillitis, quinsy",Male,05-09,41
1901,1230.0,"Tonsillitis, quinsy",Male,10-14,8
1901,1230.0,"Tonsillitis, quinsy",Male,15-19,12
1901,1230.0,"Tonsillitis, quinsy",Male,20-24,8
1901,1230.0,"Tonsillitis, quinsy",Male,85+,1
1901,1230.0,"Tonsillitis, quinsy",Male,<1,26
1901,1230.0,"Tonsillitis, quinsy",Male,T25-34,14
1901,1230.0,"Tonsillitis, quinsy",Male,T35-44,12
1901,1230.0,"Tonsillitis, quinsy",Male,T45-54,6
1901,1230.0,"Tonsillitis, quinsy",Male,T55-64,7
1901,1230.0,"Tonsillitis, quinsy",Male,T65-74,8
1901,1230.0,"Tonsillitis, quinsy",Male,T75-84,3
1901,1240.0,"Diseases of mouth, pharynx, oesophagus (not spec.)",Female,01-04,58
1901,1240.0,"Diseases of mouth, pharynx, oesophagus (not spec.)",Female,05-09,7
1901,1240.0,"Diseases of mouth, pharynx, oesophagus (not spec.)",Female,10-14,4
1901,1240.0,"Diseases of mouth, pharynx, oesophagus (not spec.)",Female,15-19,2
1901,1240.0,"Diseases of mouth, pharynx, oesophagus (not spec.)",Female,20-24,7
1901,1240.0,"Diseases of mouth, pharynx, oesophagus (not spec.)",Female,<1,168
1901,1240.0,"Diseases of mouth, pharynx, oesophagus (not spec.)",Female,T25-34,7
1901,1240.0,"Diseases of mouth, pharynx, oesophagus (not spec.)",Female,T35-44,5
1901,1240.0,"Diseases of mouth, pharynx, oesophagus (not spec.)",Female,T45-54,5
1901,1240.0,"Diseases of mouth, pharynx, oesophagus (not spec.)",Female,T55-64,6
1901,1240.0,"Diseases of mouth, pharynx, oesophagus (not spec.)",Female,T65-74,9
1901,1240.0,"Diseases of mouth, pharynx, oesophagus (not spec.)",Female,T75-84,8
1901,1240.0,"Diseases of mouth, pharynx, oesophagus (not spec.)",Male,01-04,63
1901,1240.0,"Diseases of mouth, pharynx, oesophagus (not spec.)",Male,05-09,8
1901,1240.0,"Diseases of mouth, pharynx, oesophagus (not spec.)",Male,10-14,5
1901,1240.0,"Diseases of mouth, pharynx, oesophagus (not spec.)",Male,15-19,2
1901,1240.0,"Diseases of mouth, pharynx, oesophagus (not spec.)",Male,20-24,2
1901,1240.0,"Diseases of mouth, pharynx, oesophagus (not spec.)",Male,85+,3
1901,1240.0,"Diseases of mouth, pharynx, oesophagus (not spec.)",Male,<1,193
1901,1240.0,"Diseases of mouth, pharynx, oesophagus (not spec.)",Male,T25-34,6
1901,1240.0,"Diseases of mouth, pharynx, oesophagus (not spec.)",Male,T35-44,11
1901,1240.0,"Diseases of mouth, pharynx, oesophagus (not spec.)",Male,T45-54,5
1901,1240.0,"Diseases of mouth, pharynx, oesophagus (not spec.)",Male,T55-64,11
1901,1240.0,"Diseases of mouth, pharynx, oesophagus (not spec.)",Male,T65-74,10
1901,1240.0,"Diseases of mouth, pharynx, oesophagus (not spec.)",Male,T75-84,4
1901,1250.0,Gastric ulcer,Female,01-04,1
1901,1250.0,Gastric ulcer,Female,05-09,3
1901,1250.0,Gastric ulcer,Female,10-14,19
1901,1250.0,Gastric ulcer,Female,15-19,173
1901,1250.0,Gastric ulcer,Female,20-24,201
1901,1250.0,Gastric ulcer,Female,85+,4
1901,1250.0,Gastric ulcer,Female,<1,2
1901,1250.0,Gastric ulcer,Female,T25-34,255
1901,1250.0,Gastric ulcer,Female,T35-44,152
1901,1250.0,Gastric ulcer,Female,T45-54,93
1901,1250.0,Gastric ulcer,Female,T55-64,85
1901,1250.0,Gastric ulcer,Female,T65-74,53
1901,1250.0,Gastric ulcer,Female,T75-84,26
1901,1250.0,Gastric ulcer,Male,01-04,4
1901,1250.0,Gastric ulcer,Male,05-09,3
1901,1250.0,Gastric ulcer,Male,10-14,2
1901,1250.0,Gastric ulcer,Male,15-19,11
1901,1250.0,Gastric ulcer,Male,20-24,22
1901,1250.0,Gastric ulcer,Male,85+,1
1901,1250.0,Gastric ulcer,Male,<1,2
1901,1250.0,Gastric ulcer,Male,T25-34,70
1901,1250.0,Gastric ulcer,Male,T35-44,88
1901,1250.0,Gastric ulcer,Male,T45-54,107
1901,1250.0,Gastric ulcer,Male,T55-64,93
1901,1250.0,Gastric ulcer,Male,T65-74,54
1901,1250.0,Gastric ulcer,Male,T75-84,18
1901,1260.0,"Gastritis, gastric catarrh",Female,01-04,44
1901,1260.0,"Gastritis, gastric catarrh",Female,05-09,8
1901,1260.0,"Gastritis, gastric catarrh",Female,10-14,4
1901,1260.0,"Gastritis, gastric catarrh",Female,15-19,2
1901,1260.0,"Gastritis, gastric catarrh",Female,20-24,5
1901,1260.0,"Gastritis, gastric catarrh",Female,85+,18
1901,1260.0,"Gastritis, gastric catarrh",Female,<1,304
1901,1260.0,"Gastritis, gastric catarrh",Female,T25-34,7
1901,1260.0,"Gastritis, gastric catarrh",Female,T35-44,12
1901,1260.0,"Gastritis, gastric catarrh",Female,T45-54,23
1901,1260.0,"Gastritis, gastric catarrh",Female,T55-64,43
1901,1260.0,"Gastritis, gastric catarrh",Female,T65-74,62
1901,1260.0,"Gastritis, gastric catarrh",Female,T75-84,74
1901,1260.0,"Gastritis, gastric catarrh",Male,01-04,37
1901,1260.0,"Gastritis, gastric catarrh",Male,05-09,2
1901,1260.0,"Gastritis, gastric catarrh",Male,10-14,2
1901,1260.0,"Gastritis, gastric catarrh",Male,15-19,2
1901,1260.0,"Gastritis, gastric catarrh",Male,20-24,1
1901,1260.0,"Gastritis, gastric catarrh",Male,85+,9
1901,1260.0,"Gastritis, gastric catarrh",Male,<1,370
1901,1260.0,"Gastritis, gastric catarrh",Male,T25-34,11
1901,1260.0,"Gastritis, gastric catarrh",Male,T35-44,7
1901,1260.0,"Gastritis, gastric catarrh",Male,T45-54,17
1901,1260.0,"Gastritis, gastric catarrh",Male,T55-64,29
1901,1260.0,"Gastritis, gastric catarrh",Male,T65-74,40
1901,1260.0,"Gastritis, gastric catarrh",Male,T75-84,38
1901,1270.0,Other diseases of stomach (not malignant),Female,01-04,213
1901,1270.0,Other diseases of stomach (not malignant),Female,05-09,59
1901,1270.0,Other diseases of stomach (not malignant),Female,10-14,18
1901,1270.0,Other diseases of stomach (not malignant),Female,15-19,18
1901,1270.0,Other diseases of stomach (not malignant),Female,20-24,26
1901,1270.0,Other diseases of stomach (not malignant),Female,85+,26
1901,1270.0,Other diseases of stomach (not malignant),Female,<1,933
1901,1270.0,Other diseases of stomach (not malignant),Female,T25-34,89
1901,1270.0,Other diseases of stomach (not malignant),Female,T35-44,100
1901,1270.0,Other diseases of stomach (not malignant),Female,T45-54,153
1901,1270.0,Other diseases of stomach (not malignant),Female,T55-64,211
1901,1270.0,Other diseases of stomach (not malignant),Female,T65-74,234
1901,1270.0,Other diseases of stomach (not malignant),Female,T75-84,168
1901,1270.0,Other diseases of stomach (not malignant),Male,01-04,186
1901,1270.0,Other diseases of stomach (not malignant),Male,05-09,34
1901,1270.0,Other diseases of stomach (not malignant),Male,10-14,15
1901,1270.0,Other diseases of stomach (not malignant),Male,15-19,7
1901,1270.0,Other diseases of stomach (not malignant),Male,20-24,25
1901,1270.0,Other diseases of stomach (not malignant),Male,85+,18
1901,1270.0,Other diseases of stomach (not malignant),Male,<1,1100
1901,1270.0,Other diseases of stomach (not malignant),Male,T25-34,43
1901,1270.0,Other diseases of stomach (not malignant),Male,T35-44,82
1901,1270.0,Other diseases of stomach (not malignant),Male,T45-54,131
1901,1270.0,Other diseases of stomach (not malignant),Male,T55-64,182
1901,1270.0,Other diseases of stomach (not malignant),Male,T65-74,164
1901,1270.0,Other diseases of stomach (not malignant),Male,T75-84,109
1901,1290.0,Enteritis (not epidemic),Female,01-04,374
1901,1290.0,Enteritis (not epidemic),Female,05-09,55
1901,1290.0,Enteritis (not epidemic),Female,10-14,20
1901,1290.0,Enteritis (not epidemic),Female,15-19,33
1901,1290.0,Enteritis (not epidemic),Female,20-24,44
1901,1290.0,Enteritis (not epidemic),Female,85+,7
1901,1290.0,Enteritis (not epidemic),Female,<1,1516
1901,1290.0,Enteritis (not epidemic),Female,T25-34,84
1901,1290.0,Enteritis (not epidemic),Female,T35-44,98
1901,1290.0,Enteritis (not epidemic),Female,T45-54,93
1901,1290.0,Enteritis (not epidemic),Female,T55-64,134
1901,1290.0,Enteritis (not epidemic),Female,T65-74,151
1901,1290.0,Enteritis (not epidemic),Female,T75-84,88
1901,1290.0,Enteritis (not epidemic),Male,01-04,392
1901,1290.0,Enteritis (not epidemic),Male,05-09,50
1901,1290.0,Enteritis (not epidemic),Male,10-14,23
1901,1290.0,Enteritis (not epidemic),Male,15-19,34
1901,1290.0,Enteritis (not epidemic),Male,20-24,33
1901,1290.0,Enteritis (not epidemic),Male,85+,7
1901,1290.0,Enteritis (not epidemic),Male,<1,2005
1901,1290.0,Enteritis (not epidemic),Male,T25-34,64
1901,1290.0,Enteritis (not epidemic),Male,T35-44,93
1901,1290.0,Enteritis (not epidemic),Male,T45-54,92
1901,1290.0,Enteritis (not epidemic),Male,T55-64,115
1901,1290.0,Enteritis (not epidemic),Male,T65-74,128
1901,1290.0,Enteritis (not epidemic),Male,T75-84,73
1901,130.0,Whooping cough,Female,01-04,2947
1901,130.0,Whooping cough,Female,05-09,197
1901,130.0,Whooping cough,Female,10-14,3
1901,130.0,Whooping cough,Female,15-19,1
1901,130.0,Whooping cough,Female,20-24,2
1901,130.0,Whooping cough,Female,<1,2477
1901,130.0,Whooping cough,Female,T25-34,1
1901,130.0,Whooping cough,Female,T65-74,3
1901,130.0,Whooping cough,Female,T75-84,1
1901,130.0,Whooping cough,Male,01-04,2141
1901,130.0,Whooping cough,Male,05-09,108
1901,130.0,Whooping cough,Male,10-14,3
1901,130.0,Whooping cough,Male,15-19,2
1901,130.0,Whooping cough,Male,<1,2316
1901,130.0,Whooping cough,Male,T55-64,1
1901,130.0,Whooping cough,Male,T65-74,1
1901,130.0,Whooping cough,Male,T75-84,1
1901,1300.0,Gastro-enteritis,Female,01-04,251
1901,1300.0,Gastro-enteritis,Female,05-09,35
1901,1300.0,Gastro-enteritis,Female,10-14,6
1901,1300.0,Gastro-enteritis,Female,15-19,7
1901,1300.0,Gastro-enteritis,Female,20-24,8
1901,1300.0,Gastro-enteritis,Female,85+,10
1901,1300.0,Gastro-enteritis,Female,<1,1347
1901,1300.0,Gastro-enteritis,Female,T25-34,25
1901,1300.0,Gastro-enteritis,Female,T35-44,32
1901,1300.0,Gastro-enteritis,Female,T45-54,39
1901,1300.0,Gastro-enteritis,Female,T55-64,52
1901,1300.0,Gastro-enteritis,Female,T65-74,61
1901,1300.0,Gastro-enteritis,Female,T75-84,41
1901,1300.0,Gastro-enteritis,Male,01-04,322
1901,1300.0,Gastro-enteritis,Male,05-09,18
1901,1300.0,Gastro-enteritis,Male,10-14,8
1901,1300.0,Gastro-enteritis,Male,15-19,6
1901,1300.0,Gastro-enteritis,Male,20-24,7
1901,1300.0,Gastro-enteritis,Male,85+,3
1901,1300.0,Gastro-enteritis,Male,<1,1650
1901,1300.0,Gastro-enteritis,Male,T25-34,9
1901,1300.0,Gastro-enteritis,Male,T35-44,23
1901,1300.0,Gastro-enteritis,Male,T45-54,37
1901,1300.0,Gastro-enteritis,Male,T55-64,41
1901,1300.0,Gastro-enteritis,Male,T65-74,52
1901,1300.0,Gastro-enteritis,Male,T75-84,16
1901,1310.0,"Appendicitis, perityphlitis",Female,01-04,13
1901,1310.0,"Appendicitis, perityphlitis",Female,05-09,49
1901,1310.0,"Appendicitis, perityphlitis",Female,10-14,62
1901,1310.0,"Appendicitis, perityphlitis",Female,15-19,75
1901,1310.0,"Appendicitis, perityphlitis",Female,20-24,50
1901,1310.0,"Appendicitis, perityphlitis",Female,85+,1
1901,1310.0,"Appendicitis, perityphlitis",Female,<1,2
1901,1310.0,"Appendicitis, perityphlitis",Female,T25-34,77
1901,1310.0,"Appendicitis, perityphlitis",Female,T35-44,55
1901,1310.0,"Appendicitis, perityphlitis",Female,T45-54,58
1901,1310.0,"Appendicitis, perityphlitis",Female,T55-64,38
1901,1310.0,"Appendicitis, perityphlitis",Female,T65-74,16
1901,1310.0,"Appendicitis, perityphlitis",Female,T75-84,12
1901,1310.0,"Appendicitis, perityphlitis",Male,01-04,12
1901,1310.0,"Appendicitis, perityphlitis",Male,05-09,80
1901,1310.0,"Appendicitis, perityphlitis",Male,10-14,95
1901,1310.0,"Appendicitis, perityphlitis",Male,15-19,129
1901,1310.0,"Appendicitis, perityphlitis",Male,20-24,99
1901,1310.0,"Appendicitis, perityphlitis",Male,85+,1
1901,1310.0,"Appendicitis, perityphlitis",Male,<1,2
1901,1310.0,"Appendicitis, perityphlitis",Male,T25-34,103
1901,1310.0,"Appendicitis, perityphlitis",Male,T35-44,77
1901,1310.0,"Appendicitis, perityphlitis",Male,T45-54,72
1901,1310.0,"Appendicitis, perityphlitis",Male,T55-64,41
1901,1310.0,"Appendicitis, perityphlitis",Male,T65-74,20
1901,1310.0,"Appendicitis, perityphlitis",Male,T75-84,5
1901,1320.0,Hernia,Female,05-09,1
1901,1320.0,Hernia,Female,20-24,2
1901,1320.0,Hernia,Female,85+,13
1901,1320.0,Hernia,Female,<1,9
1901,1320.0,Hernia,Female,T25-34,9
1901,1320.0,Hernia,Female,T35-44,54
1901,1320.0,Hernia,Female,T45-54,144
1901,1320.0,Hernia,Female,T55-64,187
1901,1320.0,Hernia,Female,T65-74,210
1901,1320.0,Hernia,Female,T75-84,107
1901,1320.0,Hernia,Male,01-04,19
1901,1320.0,Hernia,Male,05-09,1
1901,1320.0,Hernia,Male,10-14,1
1901,1320.0,Hernia,Male,15-19,8
1901,1320.0,Hernia,Male,20-24,11
1901,1320.0,Hernia,Male,85+,15
1901,1320.0,Hernia,Male,<1,59
1901,1320.0,Hernia,Male,T25-34,26
1901,1320.0,Hernia,Male,T35-44,38
1901,1320.0,Hernia,Male,T45-54,69
1901,1320.0,Hernia,Male,T55-64,115
1901,1320.0,Hernia,Male,T65-74,155
1901,1320.0,Hernia,Male,T75-84,116
1901,1330.0,Intestinal obstruction,Female,01-04,55
1901,1330.0,Intestinal obstruction,Female,05-09,33
1901,1330.0,Intestinal obstruction,Female,10-14,29
1901,1330.0,Intestinal obstruction,Female,15-19,33
1901,1330.0,Intestinal obstruction,Female,20-24,24
1901,1330.0,Intestinal obstruction,Female,85+,39
1901,1330.0,Intestinal obstruction,Female,<1,141
1901,1330.0,Intestinal obstruction,Female,T25-34,80
1901,1330.0,Intestinal obstruction,Female,T35-44,105
1901,1330.0,Intestinal obstruction,Female,T45-54,164
1901,1330.0,Intestinal obstruction,Female,T55-64,217
1901,1330.0,Intestinal obstruction,Female,T65-74,241
1901,1330.0,Intestinal obstruction,Female,T75-84,181
1901,1330.0,Intestinal obstruction,Male,01-04,68
1901,1330.0,Intestinal obstruction,Male,05-09,37
1901,1330.0,Intestinal obstruction,Male,10-14,34
1901,1330.0,Intestinal obstruction,Male,15-19,46
1901,1330.0,Intestinal obstruction,Male,20-24,40
1901,1330.0,Intestinal obstruction,Male,85+,19
1901,1330.0,Intestinal obstruction,Male,<1,263
1901,1330.0,Intestinal obstruction,Male,T25-34,70
1901,1330.0,Intestinal obstruction,Male,T35-44,75
1901,1330.0,Intestinal obstruction,Male,T45-54,125
1901,1330.0,Intestinal obstruction,Male,T55-64,198
1901,1330.0,Intestinal obstruction,Male,T65-74,199
1901,1330.0,Intestinal obstruction,Male,T75-84,131
1901,1340.0,Other diseases of intestines,Female,01-04,7
1901,1340.0,Other diseases of intestines,Female,10-14,2
1901,1340.0,Other diseases of intestines,Female,20-24,4
1901,1340.0,Other diseases of intestines,Female,<1,20
1901,1340.0,Other diseases of intestines,Female,T25-34,5
1901,1340.0,Other diseases of intestines,Female,T35-44,7
1901,1340.0,Other diseases of intestines,Female,T45-54,7
1901,1340.0,Other diseases of intestines,Female,T55-64,10
1901,1340.0,Other diseases of intestines,Female,T65-74,16
1901,1340.0,Other diseases of intestines,Female,T75-84,19
1901,1340.0,Other diseases of intestines,Male,01-04,2
1901,1340.0,Other diseases of intestines,Male,05-09,4
1901,1340.0,Other diseases of intestines,Male,10-14,1
1901,1340.0,Other diseases of intestines,Male,15-19,1
1901,1340.0,Other diseases of intestines,Male,20-24,1
1901,1340.0,Other diseases of intestines,Male,85+,4
1901,1340.0,Other diseases of intestines,Male,<1,30
1901,1340.0,Other diseases of intestines,Male,T25-34,7
1901,1340.0,Other diseases of intestines,Male,T35-44,9
1901,1340.0,Other diseases of intestines,Male,T45-54,8
1901,1340.0,Other diseases of intestines,Male,T55-64,15
1901,1340.0,Other diseases of intestines,Male,T65-74,19
1901,1340.0,Other diseases of intestines,Male,T75-84,10
1901,1350.0,Peritonitis (not puerperal),Female,01-04,62
1901,1350.0,Peritonitis (not puerperal),Female,05-09,64
1901,1350.0,Peritonitis (not puerperal),Female,10-14,34
1901,1350.0,Peritonitis (not puerperal),Female,15-19,54
1901,1350.0,Peritonitis (not puerperal),Female,20-24,53
1901,1350.0,Peritonitis (not puerperal),Female,85+,8
1901,1350.0,Peritonitis (not puerperal),Female,<1,51
1901,1350.0,Peritonitis (not puerperal),Female,T25-34,112
1901,1350.0,Peritonitis (not puerperal),Female,T35-44,86
1901,1350.0,Peritonitis (not puerperal),Female,T45-54,65
1901,1350.0,Peritonitis (not puerperal),Female,T55-64,84
1901,1350.0,Peritonitis (not puerperal),Female,T65-74,80
1901,1350.0,Peritonitis (not puerperal),Female,T75-84,53
1901,1350.0,Peritonitis (not puerperal),Male,01-04,52
1901,1350.0,Peritonitis (not puerperal),Male,05-09,70
1901,1350.0,Peritonitis (not puerperal),Male,10-14,52
1901,1350.0,Peritonitis (not puerperal),Male,15-19,57
1901,1350.0,Peritonitis (not puerperal),Male,20-24,39
1901,1350.0,Peritonitis (not puerperal),Male,85+,3
1901,1350.0,Peritonitis (not puerperal),Male,<1,71
1901,1350.0,Peritonitis (not puerperal),Male,T25-34,66
1901,1350.0,Peritonitis (not puerperal),Male,T35-44,72
1901,1350.0,Peritonitis (not puerperal),Male,T45-54,73
1901,1350.0,Peritonitis (not puerperal),Male,T55-64,78
1901,1350.0,Peritonitis (not puerperal),Male,T65-74,55
1901,1350.0,Peritonitis (not puerperal),Male,T75-84,38
1901,1360.0,Cirrhosis of liver,Female,01-04,5
1901,1360.0,Cirrhosis of liver,Female,05-09,3
1901,1360.0,Cirrhosis of liver,Female,10-14,4
1901,1360.0,Cirrhosis of liver,Female,15-19,4
1901,1360.0,Cirrhosis of liver,Female,20-24,10
1901,1360.0,Cirrhosis of liver,Female,85+,5
1901,1360.0,Cirrhosis of liver,Female,<1,3
1901,1360.0,Cirrhosis of liver,Female,T25-34,70
1901,1360.0,Cirrhosis of liver,Female,T35-44,373
1901,1360.0,Cirrhosis of liver,Female,T45-54,638
1901,1360.0,Cirrhosis of liver,Female,T55-64,494
1901,1360.0,Cirrhosis of liver,Female,T65-74,264
1901,1360.0,Cirrhosis of liver,Female,T75-84,60
1901,1360.0,Cirrhosis of liver,Male,01-04,6
1901,1360.0,Cirrhosis of liver,Male,05-09,3
1901,1360.0,Cirrhosis of liver,Male,10-14,2
1901,1360.0,Cirrhosis of liver,Male,15-19,3
1901,1360.0,Cirrhosis of liver,Male,20-24,5
1901,1360.0,Cirrhosis of liver,Male,85+,6
1901,1360.0,Cirrhosis of liver,Male,<1,6
1901,1360.0,Cirrhosis of liver,Male,T25-34,107
1901,1360.0,Cirrhosis of liver,Male,T35-44,382
1901,1360.0,Cirrhosis of liver,Male,T45-54,697
1901,1360.0,Cirrhosis of liver,Male,T55-64,713
1901,1360.0,Cirrhosis of liver,Male,T65-74,368
1901,1360.0,Cirrhosis of liver,Male,T75-84,77
1901,1370.0,Other diseases of liver and gall bladder,Female,01-04,29
1901,1370.0,Other diseases of liver and gall bladder,Female,05-09,5
1901,1370.0,Other diseases of liver and gall bladder,Female,10-14,14
1901,1370.0,Other diseases of liver and gall bladder,Female,15-19,8
1901,1370.0,Other diseases of liver and gall bladder,Female,20-24,30
1901,1370.0,Other diseases of liver and gall bladder,Female,85+,32
1901,1370.0,Other diseases of liver and gall bladder,Female,<1,179
1901,1370.0,Other diseases of liver and gall bladder,Female,T25-34,55
1901,1370.0,Other diseases of liver and gall bladder,Female,T35-44,142
